"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10485","testSuccessfulLogin","Surefire suite","Sun Oct 05 20:35:59 UTC 2025","broken","Sun Oct 05 20:36:10 UTC 2025","tests.TestAuthLogin","Surefire test","tests.TestAuthLogin","testSuccessfulLogin"
"","11183","testLoginFailure","Surefire suite","Sun Oct 05 20:35:48 UTC 2025","passed","Sun Oct 05 20:35:59 UTC 2025","tests.TestAuthLogin","Surefire test","tests.TestAuthLogin","testLoginFailure"
