"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6109","firstTest","Surefire suite","Sun Oct 05 17:54:54 UTC 2025","broken","Sun Oct 05 17:55:00 UTC 2025","tests.TestAuthLogin","Surefire test","tests.TestAuthLogin","firstTest"
